,id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
290,16081,33,50000,MORTGAGE,5.0,PERSONAL,A,10000,7.88,0.2,N,9,0
291,46210,34,50000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11100,8.49,0.23,N,10,0
292,54756,22,30000,RENT,2.0,EDUCATION,A,10000,6.92,0.33,N,4,1
293,26222,22,59000,RENT,5.0,VENTURE,E,25000,17.93,0.41,Y,2,1
294,11078,26,82000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,10750,15.68,0.13,Y,4,0
295,38061,34,28800,RENT,0.0,EDUCATION,B,1800,9.63,0.06,N,5,0
296,27012,23,62900,MORTGAGE,5.0,MEDICAL,E,7500,15.57,0.1,Y,3,1
297,27477,23,59000,RENT,7.0,MEDICAL,C,19000,13.48,0.33,Y,2,1
298,29903,21,54000,MORTGAGE,5.0,EDUCATION,D,10000,16.49,0.19,Y,2,0
299,3516,29,39000,RENT,0.0,MEDICAL,D,11000,15.05,0.29,Y,6,1
300,2890,33,81000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,18000,14.96,0.22,N,10,1
301,16661,24,36000,RENT,1.0,MEDICAL,C,5000,13.98,0.14,Y,4,0
302,35581,26,30000,RENT,2.0,DEBTCONSOLIDATION,D,5000,15.31,0.17,N,2,1
303,36615,43,108366,RENT,20.0,HOMEIMPROVEMENT,B,30000,11.11,0.27,N,16,1
304,30285,28,47580,MORTGAGE,8.0,MEDICAL,C,14000,12.29,0.29,Y,9,1
305,30543,28,30000,RENT,9.0,DEBTCONSOLIDATION,C,10000,13.99,0.33,N,6,1
306,42338,25,60000,RENT,9.0,HOMEIMPROVEMENT,A,12650,7.9,0.21,N,2,0
307,3502,23,70000,RENT,0.0,VENTURE,C,2000,13.57,0.03,Y,2,0
308,21932,24,66000,RENT,8.0,HOMEIMPROVEMENT,A,20000,6.91,0.3,N,3,0
309,42403,22,30000,RENT,2.0,EDUCATION,C,10000,13.22,0.33,Y,3,1
310,47815,23,30000,RENT,1.0,PERSONAL,E,5500,16.82,0.18,Y,4,1
311,20732,22,54000,RENT,3.0,MEDICAL,B,9800,10.95,0.19,N,2,0
312,7480,27,30000,RENT,11.0,EDUCATION,B,10000,9.91,0.33,N,5,1
313,7587,36,54000,RENT,19.0,EDUCATION,E,9600,19.29,0.19,Y,14,1
314,10225,33,51000,RENT,5.0,MEDICAL,E,10000,16.32,0.2,Y,9,1
315,2596,25,66300,RENT,6.0,MEDICAL,D,20000,13.99,0.26,Y,3,1
316,68,31,62900,MORTGAGE,2.0,MEDICAL,D,18000,14.09,0.24,N,5,1
317,21131,23,86500,MORTGAGE,7.0,EDUCATION,A,10000,7.29,0.12,N,2,0
318,36293,27,60000,RENT,0.0,EDUCATION,B,20000,12.53,0.33,N,5,1
319,2760,27,56045,RENT,1.0,MEDICAL,D,24250,14.96,0.37,N,10,1
320,8728,22,42000,RENT,1.0,EDUCATION,B,3000,10.25,0.07,N,3,0
321,44909,36,40000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,6000,13.98,0.15,N,17,0
322,32553,23,43000,RENT,7.0,PERSONAL,C,7500,11.59,0.17,Y,2,0
323,52775,27,26400,RENT,5.0,EDUCATION,A,8000,7.51,0.3,N,10,0
324,46518,31,67000,RENT,15.0,MEDICAL,B,24000,11.36,0.36,N,6,1
325,48419,25,41000,RENT,0.0,MEDICAL,B,15000,11.89,0.37,N,4,1
326,7257,26,85000,RENT,0.0,VENTURE,A,11000,7.51,0.13,N,4,0
327,52013,22,40000,RENT,0.0,EDUCATION,A,4500,8.49,0.11,N,4,0
328,17822,32,40000,RENT,2.0,MEDICAL,B,6000,9.25,0.15,N,10,0
329,56213,22,57359,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,6.92,0.17,N,4,0
330,55410,24,25000,RENT,1.0,MEDICAL,B,5000,11.36,0.2,N,4,0
331,43465,29,60000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5600,11.11,0.09,N,7,0
332,15255,28,35000,RENT,5.0,MEDICAL,D,12000,16.29,0.34,N,9,1
333,21425,35,63000,RENT,7.0,EDUCATION,B,5400,11.49,0.08,N,10,0
334,48704,48,44000,MORTGAGE,1.0,PERSONAL,B,2000,10.99,0.05,N,17,0
335,16378,36,54400,RENT,24.0,MEDICAL,A,6000,9.63,0.09,N,17,1
336,27892,26,28000,RENT,1.0,PERSONAL,A,4000,7.74,0.14,N,4,0
337,58212,27,53000,RENT,6.0,MEDICAL,C,12000,12.73,0.23,N,9,0
338,50116,28,30857,RENT,1.0,MEDICAL,C,3000,13.99,0.1,Y,8,1
339,6235,22,69600,RENT,6.0,DEBTCONSOLIDATION,D,1350,15.31,0.02,N,4,1
340,46409,27,30000,RENT,0.0,HOMEIMPROVEMENT,A,10000,7.51,0.33,N,5,1
341,47375,23,75000,MORTGAGE,7.0,EDUCATION,A,7200,7.51,0.09,N,4,0
342,45082,23,47000,RENT,1.0,MEDICAL,B,22000,12.18,0.47,N,3,1
343,48118,33,60000,MORTGAGE,21.0,VENTURE,B,6000,10.36,0.1,N,5,0
344,53475,36,55000,MORTGAGE,3.0,PERSONAL,B,4000,10.59,0.07,N,17,0
345,12388,22,25000,RENT,4.0,DEBTCONSOLIDATION,A,8800,6.03,0.36,N,2,1
346,56134,24,78300,RENT,1.0,VENTURE,B,5000,10.99,0.06,N,3,0
347,31161,27,60000,RENT,1.0,VENTURE,B,6000,9.99,0.1,N,10,1
348,22240,24,60000,MORTGAGE,8.0,EDUCATION,B,13000,10.74,0.22,N,3,0
349,12123,23,78000,RENT,0.0,DEBTCONSOLIDATION,D,10000,16.0,0.13,N,2,1
350,9537,21,78000,RENT,5.0,DEBTCONSOLIDATION,B,25000,12.53,0.32,N,3,1
351,22983,26,74000,RENT,2.0,EDUCATION,D,10000,16.07,0.14,N,3,1
352,35598,28,75000,RENT,3.0,HOMEIMPROVEMENT,A,4000,7.9,0.05,N,7,0
353,2625,24,71400,MORTGAGE,1.0,MEDICAL,D,14000,15.65,0.17,Y,2,1
354,21342,23,60000,MORTGAGE,1.0,VENTURE,B,5000,10.75,0.08,N,4,0
355,35937,35,84000,MORTGAGE,1.0,MEDICAL,A,15000,9.63,0.18,N,10,0
356,20166,24,48000,RENT,4.0,EDUCATION,C,15000,13.49,0.31,N,2,1
357,6931,24,68004,MORTGAGE,8.0,VENTURE,B,4000,10.74,0.06,N,3,0
358,43037,29,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,7000,6.03,0.07,N,10,0
359,24285,25,55000,RENT,9.0,EDUCATION,B,20000,10.99,0.38,N,2,1
360,8032,24,34000,RENT,7.0,PERSONAL,B,7200,11.71,0.21,N,4,1
361,37460,26,29000,RENT,4.0,VENTURE,B,13200,11.58,0.47,N,3,1
362,21864,33,130000,MORTGAGE,7.0,EDUCATION,D,8000,15.99,0.06,N,8,0
363,57800,23,50000,RENT,7.0,MEDICAL,A,2250,8.49,0.04,N,3,1
364,29505,22,120000,OWN,0.0,MEDICAL,A,16000,6.54,0.13,N,3,0
365,28206,25,58800,MORTGAGE,9.0,MEDICAL,F,15000,18.17,0.25,Y,4,1
366,2580,26,71000,RENT,10.0,HOMEIMPROVEMENT,A,4200,7.29,0.06,N,3,0
367,27993,24,55000,RENT,2.0,PERSONAL,B,18000,10.99,0.33,N,4,1
368,23598,25,58000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,14000,14.96,0.25,N,3,0
369,15152,22,80000,RENT,4.0,EDUCATION,C,7000,13.98,0.09,Y,2,0
370,38182,21,24000,RENT,0.0,VENTURE,A,5000,7.88,0.21,N,2,0
371,39855,30,30000,RENT,9.0,DEBTCONSOLIDATION,C,9000,14.79,0.3,Y,10,1
372,46426,24,30000,RENT,2.0,VENTURE,D,5600,14.96,0.19,Y,2,1
373,31974,22,33996,MORTGAGE,6.0,DEBTCONSOLIDATION,D,5000,14.96,0.15,Y,2,1
374,54060,30,90000,MORTGAGE,14.0,PERSONAL,B,12000,11.14,0.13,N,7,0
375,365,24,110000,RENT,8.0,MEDICAL,C,8000,11.22,0.07,Y,3,0
376,35869,29,56004,RENT,4.0,MEDICAL,C,8000,13.16,0.14,Y,8,0
377,27926,23,60000,RENT,2.0,VENTURE,D,12000,16.77,0.2,N,2,1
378,23473,22,65000,RENT,6.0,EDUCATION,A,9000,7.49,0.14,N,2,0
379,6459,25,74000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,25000,15.31,0.34,Y,2,1
380,29536,28,25000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6400,11.49,0.24,N,10,1
381,43071,22,64000,MORTGAGE,6.0,MEDICAL,B,6000,11.86,0.09,N,3,0
382,18280,25,50000,RENT,0.0,HOMEIMPROVEMENT,C,15000,13.72,0.3,N,2,1
383,57713,24,80000,RENT,8.0,EDUCATION,B,15000,10.62,0.19,N,4,0
384,44199,25,60000,MORTGAGE,9.0,MEDICAL,A,6000,8.59,0.1,N,4,0
385,17609,23,115000,MORTGAGE,1.0,EDUCATION,B,12000,11.83,0.1,N,4,0
386,14785,23,66000,RENT,7.0,EDUCATION,B,10000,11.49,0.15,N,3,0
387,35922,27,30000,RENT,4.0,VENTURE,C,3000,13.72,0.1,Y,8,0
388,36390,34,46800,RENT,3.0,HOMEIMPROVEMENT,A,7000,6.62,0.14,N,10,1
389,32762,29,58650,RENT,1.0,MEDICAL,D,5000,15.31,0.07,N,9,1
390,23387,36,71400,RENT,18.0,MEDICAL,C,19200,13.48,0.22,Y,12,1
391,10322,25,48000,RENT,9.0,DEBTCONSOLIDATION,D,12000,16.0,0.24,Y,4,1
392,38556,22,72000,RENT,3.0,VENTURE,C,20400,12.73,0.29,Y,2,0
393,45169,23,76500,RENT,7.0,VENTURE,E,7800,17.04,0.1,Y,2,0
394,57517,25,48000,OWN,9.0,MEDICAL,A,15000,6.99,0.31,N,2,0
395,10342,22,36628,MORTGAGE,4.0,MEDICAL,D,5000,15.62,0.14,N,4,1
396,39217,23,63000,MORTGAGE,7.0,MEDICAL,D,10000,15.33,0.16,Y,2,1
397,34728,27,36000,RENT,3.0,MEDICAL,B,10000,12.42,0.28,N,8,0
398,15910,23,72000,MORTGAGE,7.0,VENTURE,A,9000,7.88,0.13,N,4,0
399,29001,58,19000,RENT,3.0,VENTURE,A,3500,7.49,0.18,N,27,1
400,57180,26,143000,MORTGAGE,10.0,EDUCATION,B,10000,11.99,0.07,N,2,1
401,27305,29,78000,MORTGAGE,4.0,VENTURE,A,6000,6.99,0.08,N,6,0
402,1890,38,58170,RENT,2.0,VENTURE,D,2400,15.2,0.04,Y,13,1
403,23422,30,54000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,12000,9.99,0.22,N,5,0
404,13962,30,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3500,7.9,0.05,N,8,0
405,29103,26,36000,RENT,2.0,MEDICAL,E,10000,19.29,0.28,N,2,1
406,26828,22,65000,MORTGAGE,6.0,PERSONAL,A,7000,6.99,0.11,N,4,0
407,5714,26,66000,RENT,2.0,DEBTCONSOLIDATION,D,18000,14.54,0.27,Y,2,1
408,36058,26,37680,RENT,5.0,MEDICAL,B,15000,9.88,0.4,N,2,1
409,13873,23,108000,MORTGAGE,7.0,EDUCATION,B,12000,10.37,0.11,N,2,0
410,51908,22,30000,RENT,6.0,MEDICAL,C,6000,12.99,0.2,Y,2,0
411,21542,24,90000,MORTGAGE,8.0,VENTURE,A,3000,6.62,0.03,N,3,0
412,53204,35,39000,RENT,2.0,MEDICAL,E,3000,17.19,0.08,Y,6,1
413,55283,27,78000,RENT,2.0,EDUCATION,D,6000,14.83,0.08,Y,6,1
414,2834,35,45000,RENT,11.0,EDUCATION,B,15000,10.65,0.33,N,10,1
415,11707,29,73000,RENT,1.0,DEBTCONSOLIDATION,C,14000,13.11,0.19,Y,7,0
416,31852,28,78000,RENT,3.0,MEDICAL,B,24000,11.12,0.31,N,8,1
417,58501,27,60000,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.79,0.08,N,10,0
418,46928,25,50000,RENT,0.0,HOMEIMPROVEMENT,B,6000,10.95,0.12,N,4,0
419,37459,22,49000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,16.89,0.2,N,4,1
420,46055,32,48000,RENT,7.0,HOMEIMPROVEMENT,C,15000,13.06,0.31,N,10,1
421,58641,28,28800,RENT,0.0,MEDICAL,C,10000,12.73,0.35,N,8,1
422,35914,27,49200,MORTGAGE,11.0,MEDICAL,A,6000,7.49,0.12,N,5,0
423,23346,56,34000,MORTGAGE,8.0,MEDICAL,E,8000,16.77,0.24,N,20,1
424,39739,29,54400,RENT,2.0,MEDICAL,E,11000,16.45,0.17,N,9,1
425,2748,25,20000,RENT,0.0,MEDICAL,B,4400,11.89,0.22,N,2,0
426,33658,28,30000,RENT,0.0,DEBTCONSOLIDATION,B,8000,12.18,0.27,N,8,0
427,25755,22,102000,MORTGAGE,2.0,EDUCATION,A,18000,8.49,0.18,N,4,0
428,21705,33,58000,RENT,2.0,HOMEIMPROVEMENT,B,13500,11.26,0.23,N,9,1
429,14993,23,65600,RENT,2.0,PERSONAL,C,9500,12.87,0.14,N,3,0
430,2961,29,45000,RENT,4.0,DEBTCONSOLIDATION,A,6000,6.17,0.13,N,5,0
431,24356,32,59363,RENT,2.0,MEDICAL,C,6000,12.68,0.1,Y,6,0
432,45158,28,91000,MORTGAGE,12.0,MEDICAL,D,28000,14.96,0.31,N,7,1
433,16488,23,44000,MORTGAGE,7.0,PERSONAL,C,9600,13.98,0.22,Y,3,1
434,44367,24,96500,MORTGAGE,1.0,DEBTCONSOLIDATION,D,13200,17.58,0.15,N,2,1
435,19224,36,50000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,16000,14.09,0.32,Y,13,0
436,26679,36,49000,RENT,3.0,DEBTCONSOLIDATION,B,16000,10.37,0.33,N,14,1
437,49158,27,280000,MORTGAGE,11.0,MEDICAL,A,15000,7.9,0.05,N,8,0
438,30755,21,26400,RENT,3.0,EDUCATION,B,10000,11.71,0.38,N,4,1
439,31526,24,72000,MORTGAGE,6.0,PERSONAL,A,5000,6.92,0.07,N,2,0
440,1787,22,90000,MORTGAGE,0.0,EDUCATION,A,10000,7.49,0.11,N,3,0
441,54612,33,57600,MORTGAGE,5.0,PERSONAL,A,17000,6.99,0.3,N,10,0
442,11737,34,60000,OWN,4.0,HOMEIMPROVEMENT,A,1925,6.76,0.03,N,7,0
443,19441,32,60500,RENT,2.0,DEBTCONSOLIDATION,D,4500,14.91,0.07,Y,7,1
444,21678,26,24000,RENT,5.0,DEBTCONSOLIDATION,B,4500,10.99,0.19,N,4,0
445,45804,30,30000,RENT,1.0,VENTURE,B,12200,10.74,0.42,N,5,1
446,39677,30,24000,RENT,0.0,PERSONAL,E,7200,16.45,0.29,Y,10,1
447,49319,33,45000,RENT,4.0,EDUCATION,D,10000,15.95,0.22,N,7,0
448,4141,22,50000,MORTGAGE,0.0,PERSONAL,A,6000,8.59,0.12,N,4,0
449,18947,40,43000,RENT,2.0,MEDICAL,B,13650,10.99,0.33,N,16,1
450,52967,22,24000,RENT,4.0,PERSONAL,C,9600,14.27,0.4,Y,4,1
451,58250,28,42000,MORTGAGE,12.0,VENTURE,A,8675,7.49,0.21,N,6,0
452,33093,37,59000,RENT,5.0,MEDICAL,A,21500,7.49,0.36,N,16,1
453,16730,26,48300,RENT,1.0,EDUCATION,B,12000,10.37,0.25,N,3,1
454,6564,23,24000,RENT,0.0,DEBTCONSOLIDATION,B,1500,11.86,0.06,N,3,1
455,30977,30,85000,RENT,3.0,PERSONAL,C,25000,13.49,0.31,Y,8,1
456,23987,33,60000,RENT,4.0,MEDICAL,B,2000,10.99,0.03,N,10,0
457,50610,23,70000,RENT,7.0,DEBTCONSOLIDATION,C,10000,13.85,0.14,Y,4,0
458,10154,22,30000,RENT,6.0,PERSONAL,A,10000,6.17,0.33,N,4,1
459,45830,22,60000,MORTGAGE,5.0,EDUCATION,A,7000,7.9,0.12,N,4,0
460,43423,33,100000,MORTGAGE,17.0,VENTURE,D,21000,17.58,0.21,Y,6,0
461,15484,22,37648,RENT,1.0,MEDICAL,A,10000,9.63,0.27,N,3,1
462,39636,25,45996,MORTGAGE,3.0,VENTURE,C,18000,12.84,0.38,Y,2,0
463,54604,50,102000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,10000,14.96,0.1,N,12,0
464,8554,22,49000,RENT,6.0,HOMEIMPROVEMENT,B,3500,12.69,0.07,N,3,1
465,39679,41,32500,RENT,1.0,VENTURE,C,15000,13.49,0.45,Y,17,1
466,50211,27,48000,MORTGAGE,8.0,EDUCATION,A,4800,8.9,0.1,N,6,0
467,18574,25,104000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,35000,11.41,0.34,N,3,0
468,31056,22,34000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5000,6.91,0.15,N,3,0
469,8663,24,67600,MORTGAGE,4.0,DEBTCONSOLIDATION,D,9600,16.02,0.14,Y,2,1
470,1073,32,80000,RENT,16.0,PERSONAL,A,35000,8.49,0.44,N,9,0
471,18583,22,48000,RENT,1.0,HOMEIMPROVEMENT,C,3000,15.27,0.06,Y,3,1
472,12693,36,145000,MORTGAGE,15.0,HOMEIMPROVEMENT,C,10000,13.49,0.07,N,14,0
473,24189,46,78000,RENT,7.0,PERSONAL,A,25000,7.9,0.31,N,13,1
474,45719,27,40000,RENT,1.0,VENTURE,D,2500,14.59,0.06,Y,10,1
475,32854,23,52000,MORTGAGE,8.0,MEDICAL,B,4800,9.99,0.09,N,2,0
476,17714,23,66000,MORTGAGE,1.0,EDUCATION,B,2800,9.96,0.04,N,3,0
477,53137,27,70000,RENT,8.0,MEDICAL,B,5000,12.42,0.07,N,9,0
478,4779,23,55000,MORTGAGE,7.0,PERSONAL,A,20000,7.9,0.36,N,4,0
479,49781,25,50000,RENT,9.0,MEDICAL,B,8000,11.71,0.16,N,4,0
480,44922,30,100000,OWN,0.0,MEDICAL,B,15000,10.65,0.15,N,9,0
481,14980,33,38000,MORTGAGE,6.0,PERSONAL,A,10000,5.99,0.26,N,10,0
482,3418,27,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,7.68,0.04,N,5,0
483,38153,36,43000,RENT,2.0,PERSONAL,C,4200,13.11,0.1,Y,12,0
484,16355,22,50000,MORTGAGE,5.0,VENTURE,A,6000,6.03,0.12,N,4,0
485,28708,24,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7500,6.03,0.06,N,4,0
486,27099,38,30000,RENT,0.0,DEBTCONSOLIDATION,D,1500,14.61,0.05,Y,15,1
487,228,50,50000,RENT,4.0,VENTURE,B,4000,11.49,0.08,N,15,0
488,53632,30,54000,RENT,1.0,MEDICAL,B,2000,11.71,0.04,N,5,1
489,507,22,25200,RENT,2.0,HOMEIMPROVEMENT,B,10000,11.48,0.4,N,2,1
490,25967,33,128000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,9600,7.29,0.07,N,10,1
491,33246,24,91000,RENT,8.0,HOMEIMPROVEMENT,C,15000,14.65,0.16,N,4,0
492,38431,22,75000,MORTGAGE,7.0,MEDICAL,A,7200,7.29,0.1,N,2,0
493,54796,21,36000,RENT,0.0,MEDICAL,C,4500,13.99,0.13,N,3,1
494,39243,25,49000,RENT,0.0,DEBTCONSOLIDATION,B,14000,11.89,0.28,N,3,0
495,15922,37,60000,RENT,0.0,HOMEIMPROVEMENT,D,14000,15.57,0.24,N,17,1
496,58519,37,60000,RENT,0.0,PERSONAL,D,15000,15.99,0.25,N,12,1
497,12226,23,30000,MORTGAGE,7.0,VENTURE,A,9050,7.29,0.3,N,3,0
498,17506,22,30000,RENT,4.0,MEDICAL,D,1200,15.21,0.04,N,2,1
499,12792,22,33000,RENT,3.0,PERSONAL,D,10000,15.21,0.29,N,3,1
500,5572,39,36780,RENT,0.0,PERSONAL,B,12000,10.37,0.33,N,14,1
501,58085,28,38000,RENT,0.0,MEDICAL,A,12000,5.99,0.32,N,6,1
502,52586,24,80000,RENT,4.0,DEBTCONSOLIDATION,A,9000,6.62,0.11,N,3,0
503,4288,23,145000,MORTGAGE,4.0,MEDICAL,B,12000,10.59,0.08,N,4,0
504,24607,22,50000,MORTGAGE,3.0,PERSONAL,B,10000,10.99,0.2,N,4,0
505,50298,23,83000,MORTGAGE,4.0,EDUCATION,A,7000,7.14,0.08,N,4,1
506,16971,28,40000,RENT,2.0,MEDICAL,B,3000,11.11,0.07,N,10,0
507,25237,24,58000,RENT,2.0,HOMEIMPROVEMENT,C,5000,13.06,0.09,N,3,0
508,45375,30,63000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4000,15.27,0.06,N,10,1
509,43721,42,70000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,7.51,0.14,N,16,0
510,31267,24,30000,RENT,0.0,PERSONAL,C,4000,12.99,0.13,Y,3,0
511,22336,31,40000,MORTGAGE,6.0,EDUCATION,B,6000,11.49,0.15,N,8,0
512,4916,31,95000,MORTGAGE,5.0,VENTURE,A,15000,8.49,0.16,N,9,0
513,1166,28,36000,RENT,3.0,MEDICAL,B,3600,10.36,0.1,N,7,1
514,55087,23,72000,MORTGAGE,0.0,VENTURE,A,8000,7.14,0.11,N,3,0
515,58291,28,72000,RENT,6.0,VENTURE,C,15000,12.84,0.21,Y,9,0
516,46366,22,28000,RENT,0.0,MEDICAL,D,12000,14.61,0.43,N,2,1
517,50001,23,30000,RENT,0.0,PERSONAL,B,7500,10.99,0.25,N,3,1
518,37918,23,32000,RENT,4.0,DEBTCONSOLIDATION,A,10625,6.62,0.32,N,2,1
519,13953,31,36000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3500,5.42,0.1,N,9,0
520,40924,24,30000,RENT,2.0,VENTURE,D,10000,15.65,0.33,N,3,1
521,48318,25,52000,RENT,5.0,EDUCATION,B,16000,10.25,0.31,N,4,1
522,20073,23,140000,RENT,7.0,PERSONAL,A,24000,7.51,0.17,N,2,0
523,14840,37,55000,MORTGAGE,14.0,HOMEIMPROVEMENT,C,5000,13.99,0.09,Y,15,1
524,13169,27,32000,RENT,3.0,EDUCATION,A,4750,6.62,0.15,N,6,1
525,50008,26,91800,MORTGAGE,4.0,MEDICAL,D,20000,14.46,0.19,N,3,1
526,46181,23,54000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,3625,14.09,0.07,N,4,1
527,58177,27,54000,RENT,0.0,VENTURE,D,12000,16.29,0.22,Y,6,1
528,37168,23,66000,RENT,7.0,EDUCATION,B,20000,10.25,0.3,N,4,1
529,46761,22,93000,RENT,3.0,VENTURE,C,24000,13.22,0.27,N,2,1
530,11972,30,31200,RENT,4.0,DEBTCONSOLIDATION,D,12300,14.96,0.39,N,10,1
531,21887,35,56004,RENT,8.0,EDUCATION,D,20000,14.61,0.36,N,10,1
532,12021,31,86000,RENT,2.0,DEBTCONSOLIDATION,B,6000,9.99,0.07,N,10,0
533,54113,24,45000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4450,13.16,0.1,Y,4,0
534,24115,26,66300,RENT,3.0,MEDICAL,D,22000,16.77,0.28,N,2,1
535,28574,22,75000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6500,6.99,0.09,N,2,0
536,40782,21,32000,RENT,5.0,PERSONAL,C,1500,14.35,0.05,Y,4,0
537,20659,25,96000,RENT,1.0,VENTURE,B,15000,10.62,0.16,N,4,0
538,55545,25,44000,RENT,5.0,MEDICAL,D,5000,15.33,0.11,Y,2,1
539,39596,31,70000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,2000,11.14,0.03,N,7,0
540,17861,33,55400,MORTGAGE,21.0,MEDICAL,B,18000,11.11,0.33,N,7,1
541,8626,27,50000,RENT,1.0,EDUCATION,A,18000,8.94,0.36,N,10,1
542,50208,22,69600,MORTGAGE,6.0,PERSONAL,B,1200,10.37,0.02,N,3,0
543,54383,23,54000,RENT,7.0,PERSONAL,A,10000,7.49,0.19,N,3,1
544,22032,22,27996,RENT,1.0,MEDICAL,C,12250,13.16,0.44,Y,2,1
545,44197,29,60000,MORTGAGE,13.0,MEDICAL,C,15000,12.73,0.25,N,10,0
546,40369,23,25200,OWN,7.0,PERSONAL,B,1200,11.71,0.05,N,4,0
547,55248,37,60000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,9500,6.17,0.16,N,12,0
548,31591,25,52000,RENT,2.0,DEBTCONSOLIDATION,B,6000,11.46,0.12,N,3,1
549,14107,22,45000,RENT,7.0,VENTURE,B,14000,11.36,0.31,N,3,1
550,20376,31,72500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,9000,11.49,0.12,N,10,0
551,25329,25,30000,RENT,4.0,EDUCATION,D,10000,15.31,0.33,N,2,1
552,40953,22,30000,RENT,3.0,EDUCATION,E,4000,18.64,0.13,N,2,1
553,10831,21,42000,MORTGAGE,5.0,PERSONAL,D,3000,15.57,0.07,Y,3,1
554,6407,27,34000,RENT,2.0,PERSONAL,D,4600,14.11,0.14,N,10,1
555,19508,34,30720,RENT,2.0,VENTURE,A,10000,7.49,0.33,N,9,1
556,9508,26,33600,RENT,5.0,MEDICAL,D,9000,17.27,0.27,Y,2,1
557,36280,34,73000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,15000,6.54,0.21,N,5,1
558,3562,23,54996,RENT,3.0,DEBTCONSOLIDATION,A,11000,8.94,0.2,N,2,0
559,43160,37,78000,RENT,0.0,VENTURE,D,15000,16.77,0.19,N,16,1
560,292,26,85000,RENT,4.0,DEBTCONSOLIDATION,A,9600,7.51,0.11,N,3,0
561,15413,24,90000,MORTGAGE,8.0,PERSONAL,A,8000,7.14,0.09,N,3,0
562,52557,29,63128,RENT,1.0,MEDICAL,A,8000,8.94,0.11,N,8,1
563,47450,25,50004,RENT,2.0,MEDICAL,C,9000,9.32,0.18,N,4,0
564,51021,31,28000,RENT,5.0,MEDICAL,B,8400,10.99,0.31,N,7,1
565,42124,22,39000,RENT,0.0,PERSONAL,A,15000,6.99,0.38,N,2,1
566,36917,25,125000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,11.11,0.12,N,2,0
567,21624,24,69996,MORTGAGE,5.0,VENTURE,B,6000,10.75,0.09,N,2,0
568,8121,27,60000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,3000,11.49,0.05,N,9,0
569,12647,25,45000,RENT,1.0,MEDICAL,B,18200,10.36,0.4,N,4,1
570,20688,30,56972,MORTGAGE,8.0,PERSONAL,B,5400,9.99,0.09,N,9,1
571,33956,33,50000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,4000,13.35,0.08,Y,9,1
572,36350,22,35000,RENT,3.0,PERSONAL,B,15000,10.99,0.43,N,2,1
573,56792,23,36000,RENT,3.0,DEBTCONSOLIDATION,B,8000,9.99,0.22,N,4,0
574,45080,23,73008,MORTGAGE,7.0,DEBTCONSOLIDATION,D,6625,13.24,0.08,Y,3,1
575,7104,21,29004,RENT,0.0,PERSONAL,D,5000,17.49,0.17,Y,3,1
576,18377,22,30000,RENT,1.0,VENTURE,B,14500,11.48,0.48,N,2,1
577,4763,24,35004,OTHER,0.0,VENTURE,B,5000,11.58,0.14,N,4,0
578,22311,21,45000,RENT,5.0,VENTURE,B,10000,9.88,0.22,N,4,0
579,29300,22,50004,MORTGAGE,5.0,EDUCATION,A,5300,7.88,0.11,N,2,0
580,52285,24,54000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,12000,16.29,0.22,N,4,1
581,39263,23,38000,RENT,0.0,HOMEIMPROVEMENT,D,19750,15.7,0.52,N,3,1
